country,city,date,rain_sum
JP,Kyoto,2022-06-03,1.1
JP,Kyoto,2022-06-04,0.0
JP,Kyoto,2022-06-05,5.3
JP,Kyoto,2022-06-06,38.1
JP,Kyoto,2022-06-07,0.0
JP,Kyoto,2022-06-08,0.9
JP,Kyoto,2022-06-09,0.5
JP,Kyoto,2022-06-10,1.8
JP,Kyoto,2022-06-11,1.6
JP,Kyoto,2022-06-12,0.1
JP,Kyoto,2022-06-13,0.0
JP,Kyoto,2022-06-14,9.3
JP,Kyoto,2022-06-15,2.8
JP,Kyoto,2022-06-16,2.1
JP,Kyoto,2022-06-17,0.2
JP,Kyoto,2022-06-18,0.1
JP,Kyoto,2022-06-19,0.2
JP,Kyoto,2022-06-20,0.0
JP,Kyoto,2022-06-21,101.6
JP,Kyoto,2022-06-22,11.4
JP,Kyoto,2022-06-23,0.2
JP,Kyoto,2022-06-24,0.0
JP,Kyoto,2022-06-25,4.2
JP,Kyoto,2022-06-26,0.0
JP,Kyoto,2022-06-27,1.3
JP,Kyoto,2022-06-28,0.0
JP,Kyoto,2022-06-29,0.0
JP,Kyoto,2022-06-30,0.0
JP,Kyoto,2022-07-01,0.0
JP,Kyoto,2022-07-02,0.1
JP,Kyoto,2022-07-03,28.8
JP,Kyoto,2022-07-04,20.5
JP,Kyoto,2022-07-05,43.5
JP,Kyoto,2022-07-06,0.2
JP,Kyoto,2022-07-07,0.2
JP,Kyoto,2022-07-08,0.2
JP,Kyoto,2022-07-09,20.1
JP,Kyoto,2022-07-10,13.4
JP,Kyoto,2022-07-11,0.5
JP,Kyoto,2022-07-12,25.2
JP,Kyoto,2022-07-13,2.2
JP,Kyoto,2022-07-14,37.0
JP,Kyoto,2022-07-15,14.0
JP,Kyoto,2022-07-16,3.8
JP,Kyoto,2022-07-17,2.5
JP,Kyoto,2022-07-18,3.4
JP,Kyoto,2022-07-19,48.6
JP,Kyoto,2022-07-20,0.9
JP,Kyoto,2022-07-21,9.5
JP,Kyoto,2022-07-22,25.2
JP,Kyoto,2022-07-23,0.0
JP,Kyoto,2022-07-24,0.0
JP,Kyoto,2022-07-25,0.1
JP,Kyoto,2022-07-26,0.7
JP,Kyoto,2022-07-27,9.0
JP,Kyoto,2022-07-28,1.2
JP,Kyoto,2022-07-29,0.7
JP,Kyoto,2022-07-30,1.3
JP,Kyoto,2022-07-31,0.7
JP,Kyoto,2022-08-01,0.0
JP,Kyoto,2022-08-02,0.0
JP,Kyoto,2022-08-03,5.9
JP,Kyoto,2022-08-04,14.7
JP,Kyoto,2022-08-05,12.7
JP,Kyoto,2022-08-06,6.5
JP,Kyoto,2022-08-07,1.9
JP,Kyoto,2022-08-08,0.5
JP,Kyoto,2022-08-09,0.0
JP,Kyoto,2022-08-10,0.1
JP,Kyoto,2022-08-11,1.0
JP,Kyoto,2022-08-12,3.8
JP,Kyoto,2022-08-13,2.5
JP,Kyoto,2022-08-14,21.0
JP,Kyoto,2022-08-15,2.4
JP,Kyoto,2022-08-16,10.0
JP,Kyoto,2022-08-17,19.6
JP,Kyoto,2022-08-18,30.2
JP,Kyoto,2022-08-19,0.0
JP,Kyoto,2022-08-20,24.5
JP,Kyoto,2022-08-21,28.9
JP,Kyoto,2022-08-22,3.8
JP,Kyoto,2022-08-23,0.3
JP,Kyoto,2022-08-24,2.8
JP,Kyoto,2022-08-25,6.2
JP,Kyoto,2022-08-26,0.6
JP,Kyoto,2022-08-27,1.1
JP,Kyoto,2022-08-28,0.1
JP,Kyoto,2022-08-29,0.0
JP,Kyoto,2022-08-30,14.1
JP,Kyoto,2022-08-31,1.4
JP,Kyoto,2022-09-01,18.4
JP,Kyoto,2022-09-02,16.2
JP,Kyoto,2022-09-03,18.9
JP,Kyoto,2022-09-04,1.9
JP,Kyoto,2022-09-05,0.1
JP,Kyoto,2022-09-06,5.2
JP,Kyoto,2022-09-07,0.4
JP,Kyoto,2022-09-08,13.8
JP,Kyoto,2022-09-09,29.5
JP,Kyoto,2022-09-10,7.3
JP,Kyoto,2022-09-11,0.0
JP,Kyoto,2022-09-12,0.0
JP,Kyoto,2022-09-13,0.0
JP,Kyoto,2022-09-14,0.0
JP,Kyoto,2022-09-15,0.0
JP,Kyoto,2022-09-16,0.0
JP,Kyoto,2022-09-17,0.9
JP,Kyoto,2022-09-18,6.3
JP,Kyoto,2022-09-19,17.4
JP,Kyoto,2022-09-20,17.2
JP,Kyoto,2022-09-21,0.0
JP,Kyoto,2022-09-22,0.7
JP,Kyoto,2022-09-23,102.7
JP,Kyoto,2022-09-24,0.2
JP,Kyoto,2022-09-25,0.0
JP,Kyoto,2022-09-26,0.0
JP,Kyoto,2022-09-27,7.8
JP,Kyoto,2022-09-28,5.3
JP,Kyoto,2022-09-29,0.0
JP,Kyoto,2022-09-30,0.0
JP,Kyoto,2022-10-01,0.0
JP,Kyoto,2022-10-02,0.0
JP,Kyoto,2022-10-03,1.8
JP,Kyoto,2022-10-04,0.8
JP,Kyoto,2022-10-05,5.0
JP,Kyoto,2022-10-06,0.0
JP,Kyoto,2022-10-07,45.0
JP,Kyoto,2022-10-08,0.2
JP,Kyoto,2022-10-09,32.5
JP,Kyoto,2022-10-10,13.6
JP,Kyoto,2022-10-11,0.0
JP,Kyoto,2022-10-12,0.1
JP,Kyoto,2022-10-13,0.0
JP,Kyoto,2022-10-14,0.0
JP,Kyoto,2022-10-15,0.0
JP,Kyoto,2022-10-16,2.1
JP,Kyoto,2022-10-17,18.9
JP,Kyoto,2022-10-18,0.2
JP,Kyoto,2022-10-19,0.0
JP,Kyoto,2022-10-20,0.0
JP,Kyoto,2022-10-21,0.0
JP,Kyoto,2022-10-22,0.0
JP,Kyoto,2022-10-23,1.6
JP,Kyoto,2022-10-24,0.1
JP,Kyoto,2022-10-25,0.1
JP,Kyoto,2022-10-26,0.0
JP,Kyoto,2022-10-27,0.0
JP,Kyoto,2022-10-28,0.0
JP,Kyoto,2022-10-29,0.0
JP,Kyoto,2022-10-30,0.0
JP,Kyoto,2022-10-31,0.2
JP,Kyoto,2022-11-01,22.1
JP,Kyoto,2022-11-02,0.0
JP,Kyoto,2022-11-03,0.0
JP,Kyoto,2022-11-04,0.1
JP,Kyoto,2022-11-05,0.1
JP,Kyoto,2022-11-06,0.0
JP,Kyoto,2022-11-07,0.0
JP,Kyoto,2022-11-08,0.0
JP,Kyoto,2022-11-09,0.0
JP,Kyoto,2022-11-10,0.0
JP,Kyoto,2022-11-11,0.0
JP,Kyoto,2022-11-12,0.0
JP,Kyoto,2022-11-13,7.4
JP,Kyoto,2022-11-14,0.0
JP,Kyoto,2022-11-15,0.0
JP,Kyoto,2022-11-16,0.3
JP,Kyoto,2022-11-17,0.0
JP,Kyoto,2022-11-18,0.0
JP,Kyoto,2022-11-19,0.0
JP,Kyoto,2022-11-20,27.6
JP,Kyoto,2022-11-21,6.4
JP,Kyoto,2022-11-22,0.0
JP,Kyoto,2022-11-23,18.7
JP,Kyoto,2022-11-24,0.0
JP,Kyoto,2022-11-25,0.0
JP,Kyoto,2022-11-26,0.0
JP,Kyoto,2022-11-27,0.0
JP,Kyoto,2022-11-28,0.1
JP,Kyoto,2022-11-29,25.0
JP,Kyoto,2022-11-30,1.8
JP,Kyoto,2022-12-01,0.0
JP,Kyoto,2022-12-02,0.0
JP,Kyoto,2022-12-03,0.0
JP,Kyoto,2022-12-04,0.0
JP,Kyoto,2022-12-05,1.2
JP,Kyoto,2022-12-06,0.0
JP,Kyoto,2022-12-07,0.0
JP,Kyoto,2022-12-08,0.0
JP,Kyoto,2022-12-09,0.0
JP,Kyoto,2022-12-10,0.0
JP,Kyoto,2022-12-11,0.0
JP,Kyoto,2022-12-12,0.8
JP,Kyoto,2022-12-13,7.4
JP,Kyoto,2022-12-14,1.4
JP,Kyoto,2022-12-15,0.0
JP,Kyoto,2022-12-16,0.2
JP,Kyoto,2022-12-17,4.9
JP,Kyoto,2022-12-18,0.0
JP,Kyoto,2022-12-19,0.0
JP,Kyoto,2022-12-20,0.0
JP,Kyoto,2022-12-21,1.1
JP,Kyoto,2022-12-22,9.4
JP,Kyoto,2022-12-23,0.0
JP,Kyoto,2022-12-24,0.4
JP,Kyoto,2022-12-25,3.0
JP,Kyoto,2022-12-26,0.2
JP,Kyoto,2022-12-27,0.0
JP,Kyoto,2022-12-28,0.1
JP,Kyoto,2022-12-29,0.0
JP,Kyoto,2022-12-30,0.0
JP,Kyoto,2022-12-31,0.0
JP,Kyoto,2023-01-01,0.0
JP,Kyoto,2023-01-02,0.3
JP,Kyoto,2023-01-03,0.0
JP,Kyoto,2023-01-04,0.9
JP,Kyoto,2023-01-05,0.3
JP,Kyoto,2023-01-06,0.3
JP,Kyoto,2023-01-07,0.8
JP,Kyoto,2023-01-08,0.0
JP,Kyoto,2023-01-09,1.0
JP,Kyoto,2023-01-10,2.5
JP,Kyoto,2023-01-11,0.0
JP,Kyoto,2023-01-12,0.0
JP,Kyoto,2023-01-13,3.7
JP,Kyoto,2023-01-14,10.1
JP,Kyoto,2023-01-15,0.0
JP,Kyoto,2023-01-16,2.4
JP,Kyoto,2023-01-17,0.0
JP,Kyoto,2023-01-18,0.0
JP,Kyoto,2023-01-19,0.1
JP,Kyoto,2023-01-20,0.2
JP,Kyoto,2023-01-21,0.0
JP,Kyoto,2023-01-22,0.0
JP,Kyoto,2023-01-23,4.2
JP,Kyoto,2023-01-24,1.2
JP,Kyoto,2023-01-25,0.0
JP,Kyoto,2023-01-26,0.0
JP,Kyoto,2023-01-27,0.5
JP,Kyoto,2023-01-28,0.0
JP,Kyoto,2023-01-29,0.0
JP,Kyoto,2023-01-30,0.0
JP,Kyoto,2023-01-31,0.0
JP,Kyoto,2023-02-01,1.7
JP,Kyoto,2023-02-02,0.0
JP,Kyoto,2023-02-03,0.0
JP,Kyoto,2023-02-04,0.2
JP,Kyoto,2023-02-05,0.0
JP,Kyoto,2023-02-06,0.0
JP,Kyoto,2023-02-07,0.0
JP,Kyoto,2023-02-08,0.1
JP,Kyoto,2023-02-09,0.0
JP,Kyoto,2023-02-10,10.8
JP,Kyoto,2023-02-11,0.0
JP,Kyoto,2023-02-12,0.0
JP,Kyoto,2023-02-13,4.2
JP,Kyoto,2023-02-14,0.2
JP,Kyoto,2023-02-15,0.0
JP,Kyoto,2023-02-16,0.0
JP,Kyoto,2023-02-17,0.0
JP,Kyoto,2023-02-18,1.5
JP,Kyoto,2023-02-19,11.3
JP,Kyoto,2023-02-20,0.6
JP,Kyoto,2023-02-21,0.0
JP,Kyoto,2023-02-22,0.0
JP,Kyoto,2023-02-23,2.2
JP,Kyoto,2023-02-24,6.0
JP,Kyoto,2023-02-25,0.0
JP,Kyoto,2023-02-26,0.0
JP,Kyoto,2023-02-27,0.0
JP,Kyoto,2023-02-28,0.0
JP,Kyoto,2023-03-01,0.1
JP,Kyoto,2023-03-02,7.9
JP,Kyoto,2023-03-03,0.0
JP,Kyoto,2023-03-04,0.0
JP,Kyoto,2023-03-05,0.0
JP,Kyoto,2023-03-06,0.0
JP,Kyoto,2023-03-07,0.0
JP,Kyoto,2023-03-08,0.0
JP,Kyoto,2023-03-09,0.0
JP,Kyoto,2023-03-10,1.3
JP,Kyoto,2023-03-11,0.0
JP,Kyoto,2023-03-12,0.7
JP,Kyoto,2023-03-13,8.0
JP,Kyoto,2023-03-14,0.0
JP,Kyoto,2023-03-15,0.0
JP,Kyoto,2023-03-16,0.7
JP,Kyoto,2023-03-17,3.4
JP,Kyoto,2023-03-18,29.9
JP,Kyoto,2023-03-19,0.0
JP,Kyoto,2023-03-20,0.0
JP,Kyoto,2023-03-21,2.7
JP,Kyoto,2023-03-22,0.0
JP,Kyoto,2023-03-23,44.0
JP,Kyoto,2023-03-24,1.2
JP,Kyoto,2023-03-25,2.5
JP,Kyoto,2023-03-26,23.7
JP,Kyoto,2023-03-27,0.0
JP,Kyoto,2023-03-28,0.0
JP,Kyoto,2023-03-29,0.0
JP,Kyoto,2023-03-30,0.0
JP,Kyoto,2023-03-31,0.0
JP,Kyoto,2023-04-01,0.0
JP,Kyoto,2023-04-02,0.0
JP,Kyoto,2023-04-03,0.0
JP,Kyoto,2023-04-04,0.0
JP,Kyoto,2023-04-05,1.2
JP,Kyoto,2023-04-06,7.1
JP,Kyoto,2023-04-07,37.5
JP,Kyoto,2023-04-08,0.1
JP,Kyoto,2023-04-09,0.0
JP,Kyoto,2023-04-10,0.0
JP,Kyoto,2023-04-11,0.0
JP,Kyoto,2023-04-12,2.4
JP,Kyoto,2023-04-13,0.0
JP,Kyoto,2023-04-14,0.0
JP,Kyoto,2023-04-15,32.3
JP,Kyoto,2023-04-16,4.8
JP,Kyoto,2023-04-17,2.7
JP,Kyoto,2023-04-18,0.1
JP,Kyoto,2023-04-19,4.5
JP,Kyoto,2023-04-20,0.0
JP,Kyoto,2023-04-21,0.0
JP,Kyoto,2023-04-22,0.0
JP,Kyoto,2023-04-23,0.0
JP,Kyoto,2023-04-24,0.0
JP,Kyoto,2023-04-25,10.5
JP,Kyoto,2023-04-26,40.0
JP,Kyoto,2023-04-27,0.0
JP,Kyoto,2023-04-28,0.0
JP,Kyoto,2023-04-29,6.2
JP,Kyoto,2023-04-30,33.2
JP,Kyoto,2023-05-01,1.5
JP,Kyoto,2023-05-02,0.0
JP,Kyoto,2023-05-03,0.0
JP,Kyoto,2023-05-04,0.0
JP,Kyoto,2023-05-05,0.0
JP,Kyoto,2023-05-06,3.3
JP,Kyoto,2023-05-07,77.1
JP,Kyoto,2023-05-08,10.9
JP,Kyoto,2023-05-09,0.0
JP,Kyoto,2023-05-10,0.0
JP,Kyoto,2023-05-11,0.0
JP,Kyoto,2023-05-12,0.0
JP,Kyoto,2023-05-13,14.0
JP,Kyoto,2023-05-14,28.2
JP,Kyoto,2023-05-15,0.6
JP,Kyoto,2023-05-16,0.0
JP,Kyoto,2023-05-17,0.0
JP,Kyoto,2023-05-18,0.0
JP,Kyoto,2023-05-19,32.5
JP,Kyoto,2023-05-20,0.0
JP,Kyoto,2023-05-21,0.0
JP,Kyoto,2023-05-22,2.9
JP,Kyoto,2023-05-23,0.3
JP,Kyoto,2023-05-24,0.0
JP,Kyoto,2023-05-25,5.2
JP,Kyoto,2023-05-26,0.7
JP,Kyoto,2023-05-27,0.0
JP,Kyoto,2023-05-28,1.8
JP,Kyoto,2023-05-29,35.0
JP,Kyoto,2023-05-30,6.0
JP,Kyoto,2023-05-31,0.6
JP,Kyoto,2023-06-01,6.1
JP,Kyoto,2023-06-02,124.8
JP,Kyoto,2023-06-03,0.3
JP,Kyoto,2023-06-04,0.0
JP,Kyoto,2023-06-05,0.0
JP,Kyoto,2023-06-06,2.8
JP,Kyoto,2023-06-07,1.2
JP,Kyoto,2023-06-08,16.8
JP,Kyoto,2023-06-09,16.9
JP,Kyoto,2023-06-10,0.1
JP,Kyoto,2023-06-11,18.3
JP,Kyoto,2023-06-12,8.2
JP,Kyoto,2023-06-13,0.2
JP,Kyoto,2023-06-14,6.0
JP,Kyoto,2023-06-15,2.8
JP,Kyoto,2023-06-16,1.2
JP,Kyoto,2023-06-17,0.0
JP,Kyoto,2023-06-18,0.0
JP,Kyoto,2023-06-19,0.0
JP,Kyoto,2023-06-20,1.1
JP,Kyoto,2023-06-21,0.9
JP,Kyoto,2023-06-22,29.6
JP,Kyoto,2023-06-23,4.9
JP,Kyoto,2023-06-24,0.6
JP,Kyoto,2023-06-25,0.0
JP,Kyoto,2023-06-26,4.8
JP,Kyoto,2023-06-27,0.0
JP,Kyoto,2023-06-28,5.4
JP,Kyoto,2023-06-29,24.1
JP,Kyoto,2023-06-30,19.8
JP,Kyoto,2023-07-01,34.9
JP,Kyoto,2023-07-02,0.1
JP,Kyoto,2023-07-03,0.0
JP,Kyoto,2023-07-04,0.0
JP,Kyoto,2023-07-05,12.6
JP,Kyoto,2023-07-06,0.0
JP,Kyoto,2023-07-07,8.5
JP,Kyoto,2023-07-08,3.7
JP,Kyoto,2023-07-09,11.7
JP,Kyoto,2023-07-10,0.7
JP,Kyoto,2023-07-11,0.2
JP,Kyoto,2023-07-12,1.3
JP,Kyoto,2023-07-13,38.7
JP,Kyoto,2023-07-14,0.4
JP,Kyoto,2023-07-15,0.1
JP,Kyoto,2023-07-16,0.0
JP,Kyoto,2023-07-17,0.0
JP,Kyoto,2023-07-18,0.0
JP,Kyoto,2023-07-19,3.4
JP,Kyoto,2023-07-20,0.4
JP,Kyoto,2023-07-21,0.0
JP,Kyoto,2023-07-22,0.4
JP,Kyoto,2023-07-23,0.9
JP,Kyoto,2023-07-24,0.0
JP,Kyoto,2023-07-25,0.8
JP,Kyoto,2023-07-26,0.6
JP,Kyoto,2023-07-27,5.6
JP,Kyoto,2023-07-28,0.1
JP,Kyoto,2023-07-29,0.2
JP,Kyoto,2023-07-30,0.7
JP,Kyoto,2023-07-31,0.2
JP,Kyoto,2023-08-01,17.0
JP,Kyoto,2023-08-02,0.2
JP,Kyoto,2023-08-03,1.8
JP,Kyoto,2023-08-04,4.5
JP,Kyoto,2023-08-05,0.3
JP,Kyoto,2023-08-06,1.8
JP,Kyoto,2023-08-07,10.1
JP,Kyoto,2023-08-08,0.5
JP,Kyoto,2023-08-09,7.0
JP,Kyoto,2023-08-10,0.1
JP,Kyoto,2023-08-11,0.3
JP,Kyoto,2023-08-12,0.0
JP,Kyoto,2023-08-13,4.9
JP,Kyoto,2023-08-14,31.1
JP,Kyoto,2023-08-15,89.6
JP,Kyoto,2023-08-16,1.4
JP,Kyoto,2023-08-17,18.2
JP,Kyoto,2023-08-18,8.2
JP,Kyoto,2023-08-19,0.7
JP,Kyoto,2023-08-20,0.1
JP,Kyoto,2023-08-21,0.1
JP,Kyoto,2023-08-22,4.5
JP,Kyoto,2023-08-23,2.6
JP,Kyoto,2023-08-24,9.1
JP,Kyoto,2023-08-25,2.0
JP,Kyoto,2023-08-26,2.8
JP,Kyoto,2023-08-27,1.6
JP,Kyoto,2023-08-28,0.0
JP,Kyoto,2023-08-29,0.6
JP,Kyoto,2023-08-30,0.2
JP,Kyoto,2023-08-31,0.1
JP,Kyoto,2023-09-01,0.0
JP,Kyoto,2023-09-02,0.0
JP,Kyoto,2023-09-03,0.0
JP,Kyoto,2023-09-04,2.9
JP,Kyoto,2023-09-05,3.8
JP,Kyoto,2023-09-06,13.7
JP,Kyoto,2023-09-07,0.6
JP,Kyoto,2023-09-08,5.5
JP,Kyoto,2023-09-09,0.0
JP,Kyoto,2023-09-10,12.3
JP,Kyoto,2023-09-11,15.2
JP,Kyoto,2023-09-12,7.4
JP,Kyoto,2023-09-13,0.2
JP,Kyoto,2023-09-14,0.5
JP,Kyoto,2023-09-15,2.0
JP,Kyoto,2023-09-16,1.6
JP,Kyoto,2023-09-17,0.8
JP,Kyoto,2023-09-18,7.1
JP,Kyoto,2023-09-19,0.4
JP,Kyoto,2023-09-20,4.2
JP,Kyoto,2023-09-21,7.1
JP,Kyoto,2023-09-22,1.8
JP,Kyoto,2023-09-23,0.1
JP,Kyoto,2023-09-24,0.0
JP,Kyoto,2023-09-25,0.0
JP,Kyoto,2023-09-26,0.0
JP,Kyoto,2023-09-27,1.5
JP,Kyoto,2023-09-28,3.1
JP,Kyoto,2023-09-29,0.0
JP,Kyoto,2023-09-30,7.3
JP,Kyoto,2023-10-01,7.5
JP,Kyoto,2023-10-02,0.0
JP,Kyoto,2023-10-03,1.7
JP,Kyoto,2023-10-04,5.6
JP,Kyoto,2023-10-05,1.1
JP,Kyoto,2023-10-06,0.0
JP,Kyoto,2023-10-07,0.0
JP,Kyoto,2023-10-08,7.9
JP,Kyoto,2023-10-09,2.4
JP,Kyoto,2023-10-10,3.6
JP,Kyoto,2023-10-11,0.3
JP,Kyoto,2023-10-12,0.0
JP,Kyoto,2023-10-13,0.0
JP,Kyoto,2023-10-14,9.5
JP,Kyoto,2023-10-15,14.5
JP,Kyoto,2023-10-16,0.5
JP,Kyoto,2023-10-17,0.7
JP,Kyoto,2023-10-18,0.0
JP,Kyoto,2023-10-19,0.0
JP,Kyoto,2023-10-20,3.2
JP,Kyoto,2023-10-21,0.1
JP,Kyoto,2023-10-22,0.0
JP,Kyoto,2023-10-23,0.0
JP,Kyoto,2023-10-24,0.0
JP,Kyoto,2023-10-25,0.3
JP,Kyoto,2023-10-26,0.0
JP,Kyoto,2023-10-27,0.3
JP,Kyoto,2023-10-28,0.0
JP,Kyoto,2023-10-29,0.0
JP,Kyoto,2023-10-30,0.0
JP,Kyoto,2023-10-31,0.0
JP,Kyoto,2023-11-01,0.0
JP,Kyoto,2023-11-02,0.0
JP,Kyoto,2023-11-03,0.0
JP,Kyoto,2023-11-04,0.0
JP,Kyoto,2023-11-05,0.0
JP,Kyoto,2023-11-06,7.4
JP,Kyoto,2023-11-07,29.8
JP,Kyoto,2023-11-08,0.0
JP,Kyoto,2023-11-09,0.6
JP,Kyoto,2023-11-10,21.0
JP,Kyoto,2023-11-11,0.0
JP,Kyoto,2023-11-12,2.0
JP,Kyoto,2023-11-13,2.8
JP,Kyoto,2023-11-14,0.2
JP,Kyoto,2023-11-15,0.0
JP,Kyoto,2023-11-16,0.1
JP,Kyoto,2023-11-17,31.1
JP,Kyoto,2023-11-18,0.7
JP,Kyoto,2023-11-19,0.0
JP,Kyoto,2023-11-20,0.0
JP,Kyoto,2023-11-21,0.0
JP,Kyoto,2023-11-22,0.0
JP,Kyoto,2023-11-23,0.0
JP,Kyoto,2023-11-24,0.0
JP,Kyoto,2023-11-25,0.0
JP,Kyoto,2023-11-26,0.0
JP,Kyoto,2023-11-27,1.1
JP,Kyoto,2023-11-28,0.4
JP,Kyoto,2023-11-29,0.0
JP,Kyoto,2023-11-30,0.1
JP,Kyoto,2023-12-01,0.0
JP,Kyoto,2023-12-02,0.0
JP,Kyoto,2023-12-03,0.0
JP,Kyoto,2023-12-04,0.0
JP,Kyoto,2023-12-05,1.6
JP,Kyoto,2023-12-06,0.2
JP,Kyoto,2023-12-07,0.1
JP,Kyoto,2023-12-08,0.0
JP,Kyoto,2023-12-09,0.0
JP,Kyoto,2023-12-10,0.0
JP,Kyoto,2023-12-11,5.9
JP,Kyoto,2023-12-12,19.1
JP,Kyoto,2023-12-13,0.0
JP,Kyoto,2023-12-14,0.4
JP,Kyoto,2023-12-15,12.0
JP,Kyoto,2023-12-16,6.7
JP,Kyoto,2023-12-17,0.3
JP,Kyoto,2023-12-18,0.0
JP,Kyoto,2023-12-19,0.9
JP,Kyoto,2023-12-20,0.0
JP,Kyoto,2023-12-21,0.0
JP,Kyoto,2023-12-22,0.0
JP,Kyoto,2023-12-23,0.0
JP,Kyoto,2023-12-24,0.0
JP,Kyoto,2023-12-25,0.0
JP,Kyoto,2023-12-26,0.0
JP,Kyoto,2023-12-27,0.2
JP,Kyoto,2023-12-28,0.0
JP,Kyoto,2023-12-29,0.0
JP,Kyoto,2023-12-30,0.0
JP,Kyoto,2023-12-31,6.7
JP,Kyoto,2024-01-01,2.9
DE,Munich,2021-01-01,0.0
DE,Munich,2021-01-02,0.0
DE,Munich,2021-01-03,0.0
DE,Munich,2021-01-04,0.0
DE,Munich,2021-01-05,0.0
DE,Munich,2021-01-06,0.0
DE,Munich,2021-01-07,0.0
DE,Munich,2021-01-08,0.0
DE,Munich,2021-01-09,0.0
DE,Munich,2021-01-10,0.0
DE,Munich,2021-01-11,0.0
DE,Munich,2021-01-12,0.7
DE,Munich,2021-01-13,0.6
DE,Munich,2021-01-14,1.3
DE,Munich,2021-01-15,0.0
DE,Munich,2021-01-16,0.0
DE,Munich,2021-01-17,0.0
DE,Munich,2021-01-18,0.1
DE,Munich,2021-01-19,0.5
DE,Munich,2021-01-20,0.0
DE,Munich,2021-01-21,0.0
DE,Munich,2021-01-22,0.4
DE,Munich,2021-01-23,2.0
DE,Munich,2021-01-24,0.0
DE,Munich,2021-01-25,0.0
DE,Munich,2021-01-26,0.0
DE,Munich,2021-01-27,0.1
DE,Munich,2021-01-28,10.2
DE,Munich,2021-01-29,5.3
DE,Munich,2021-01-30,7.4
DE,Munich,2021-01-31,2.3
DE,Munich,2021-02-01,2.3
DE,Munich,2021-02-02,5.4
DE,Munich,2021-02-03,8.2
DE,Munich,2021-02-04,0.6
DE,Munich,2021-02-05,1.1
DE,Munich,2021-02-06,1.5
DE,Munich,2021-02-07,6.5
DE,Munich,2021-02-08,1.3
DE,Munich,2021-02-09,0.1
DE,Munich,2021-02-10,0.0
DE,Munich,2021-02-11,0.0
DE,Munich,2021-02-12,0.0
DE,Munich,2021-02-13,0.0
DE,Munich,2021-02-14,0.0
DE,Munich,2021-02-15,0.2
DE,Munich,2021-02-16,2.6
DE,Munich,2021-02-17,1.5
DE,Munich,2021-02-18,0.0
DE,Munich,2021-02-19,1.5
DE,Munich,2021-02-20,0.0
DE,Munich,2021-02-21,0.0
DE,Munich,2021-02-22,0.0
DE,Munich,2021-02-23,0.0
DE,Munich,2021-02-24,0.0
DE,Munich,2021-02-25,0.0
DE,Munich,2021-02-26,2.0
DE,Munich,2021-02-27,2.3
DE,Munich,2021-02-28,0.0
DE,Munich,2021-03-01,0.0
DE,Munich,2021-03-02,0.0
DE,Munich,2021-03-03,0.0
DE,Munich,2021-03-04,0.9
DE,Munich,2021-03-05,5.6
DE,Munich,2021-03-06,0.0
DE,Munich,2021-03-07,0.0
DE,Munich,2021-03-08,0.0
DE,Munich,2021-03-09,0.0
DE,Munich,2021-03-10,0.8
DE,Munich,2021-03-11,5.9
DE,Munich,2021-03-12,1.6
DE,Munich,2021-03-13,4.6
DE,Munich,2021-03-14,2.6
DE,Munich,2021-03-15,3.4
DE,Munich,2021-03-16,0.9
DE,Munich,2021-03-17,0.6
DE,Munich,2021-03-18,0.1
DE,Munich,2021-03-19,0.2
DE,Munich,2021-03-20,0.0
DE,Munich,2021-03-21,0.0
DE,Munich,2021-03-22,0.2
DE,Munich,2021-03-23,0.0
DE,Munich,2021-03-24,0.0
DE,Munich,2021-03-25,0.0
DE,Munich,2021-03-26,0.0
DE,Munich,2021-03-27,2.0
DE,Munich,2021-03-28,0.0
DE,Munich,2021-03-29,0.0
DE,Munich,2021-03-30,0.0
DE,Munich,2021-03-31,0.0
DE,Munich,2021-04-01,0.1
DE,Munich,2021-04-02,0.0
DE,Munich,2021-04-03,0.0
DE,Munich,2021-04-04,0.0
DE,Munich,2021-04-05,1.2
DE,Munich,2021-04-06,0.0
DE,Munich,2021-04-07,0.0
DE,Munich,2021-04-08,0.0
DE,Munich,2021-04-09,0.0
DE,Munich,2021-04-10,0.0
DE,Munich,2021-04-11,0.0
DE,Munich,2021-04-12,5.2
DE,Munich,2021-04-13,0.7
DE,Munich,2021-04-14,0.0
DE,Munich,2021-04-15,0.6
DE,Munich,2021-04-16,0.0
DE,Munich,2021-04-17,0.0
DE,Munich,2021-04-18,0.9
DE,Munich,2021-04-19,3.6
DE,Munich,2021-04-20,2.4
DE,Munich,2021-04-21,0.5
DE,Munich,2021-04-22,3.1
DE,Munich,2021-04-23,0.0
DE,Munich,2021-04-24,0.0
DE,Munich,2021-04-25,0.0
DE,Munich,2021-04-26,0.0
DE,Munich,2021-04-27,0.0
DE,Munich,2021-04-28,0.0
DE,Munich,2021-04-29,6.8
DE,Munich,2021-04-30,5.6
DE,Munich,2021-05-01,10.2
DE,Munich,2021-05-02,19.4
DE,Munich,2021-05-03,0.5
DE,Munich,2021-05-04,0.0
DE,Munich,2021-05-05,12.1
DE,Munich,2021-05-06,6.9
DE,Munich,2021-05-07,7.0
DE,Munich,2021-05-08,0.0
DE,Munich,2021-05-09,0.0
DE,Munich,2021-05-10,0.0
DE,Munich,2021-05-11,6.5
DE,Munich,2021-05-12,29.9
DE,Munich,2021-05-13,4.3
DE,Munich,2021-05-14,0.8
